card_id,customer_id,card_type,credit_limit,available_limit,issue_date,expiry_date
3493,1752,Classic,102473,41196,2025-10-12,2030-10-11
3494,1752,Classic,114725,114675,2024-12-21,2029-12-20
3495,1753,Platinum,456470,375272,2026-04-09,2031-04-08
3496,1754,Classic,99008,43168,2026-04-01,2031-03-31
3497,1754,Classic,79362,26942,2026-04-17,2031-04-16
3498,1755,Platinum,1020485,644687,2025-12-27,2030-12-26
3499,1756,Platinum,418668,214829,2023-04-21,2028-04-19
3500,1756,Gold,400222,313465,2024-08-09,2029-08-08
3501,1756,Gold,789742,291962,2025-01-30,2030-01-29
3502,1757,Classic,64523,22501,2026-04-13,2031-04-12
3503,1757,Classic,59835,35233,2025-10-21,2030-10-20
3504,1758,Platinum,441511,221759,2025-02-24,2030-02-23
3505,1758,Gold,605897,423305,2026-01-24,2031-01-23
3506,1759,Platinum,1469689,1344668,2026-05-20,2031-05-19
3507,1760,Classic,133480,98604,2025-08-31,2030-08-30
3508,1761,Classic,118388,104668,2022-04-25,2027-04-24
3509,1761,Classic,125744,100365,2020-10-07,2025-10-06
3510,1761,Classic,86771,47127,2023-10-10,2028-10-08
3511,1762,Classic,79600,29896,2026-01-26,2031-01-25
3512,1762,Classic,88828,73269,2025-12-06,2030-12-05
3513,1762,Classic,96269,60648,2026-06-04,2031-06-03
3514,1763,Gold,664361,240211,2022-06-24,2027-06-23
3515,1763,Gold,559315,199391,2022-03-18,2027-03-17
3516,1763,Gold,306882,267831,2023-03-31,2028-03-29
3517,1764,Gold,200941,109543,2025-11-13,2030-11-12
3518,1765,Classic,94623,55735,2026-06-28,2031-06-27
3519,1765,Classic,149678,85774,2026-06-08,2031-06-07
3520,1766,Classic,135890,60951,2025-04-04,2030-04-03
3521,1766,Classic,67047,34452,2024-09-04,2029-09-03
3522,1766,Classic,100538,89462,2026-05-05,2031-05-04
3523,1767,Gold,708955,422508,2026-07-14,2031-07-13
3524,1767,Gold,335986,173628,2026-07-14,2031-07-13
3525,1767,Platinum,386086,276858,2026-07-09,2031-07-08
3526,1768,Classic,69305,51000,2021-11-02,2026-11-01
3527,1768,Classic,147652,58739,2021-07-27,2026-07-26
3528,1768,Classic,52174,45854,2019-06-30,2024-06-28
3529,1769,Gold,107493,94668,2025-03-18,2030-03-17
3530,1770,Classic,96131,63648,2022-07-19,2027-07-18
3531,1770,Classic,122129,47656,2022-05-26,2027-05-25
3532,1770,Classic,106554,59761,2026-03-03,2031-03-02
3533,1771,Platinum,563292,394875,2026-06-05,2031-06-04
3534,1772,Classic,56967,46013,2020-07-19,2025-07-18
3535,1772,Classic,98467,42360,2025-01-03,2030-01-02
3536,1772,Classic,135016,90641,2021-04-15,2026-04-14
3537,1773,Platinum,401676,274645,2025-06-20,2030-06-19
3538,1773,Gold,511126,245949,2024-05-30,2029-05-29
3539,1773,Platinum,577643,491769,2026-07-02,2031-07-01
3540,1774,Classic,64311,63933,2025-08-18,2030-08-17
3541,1774,Classic,134717,73044,2025-07-31,2030-07-30
3542,1775,Platinum,1041566,368187,2026-07-16,2031-07-15
3543,1776,Classic,81295,28703,2025-01-20,2030-01-19
3544,1777,Gold,444420,252058,2024-06-30,2029-06-29
3545,1777,Platinum,505472,357626,2025-04-12,2030-04-11
3546,1777,Gold,415284,265234,2022-09-11,2027-09-10
3547,1778,Classic,72417,35066,2025-08-05,2030-08-04
3548,1778,Classic,133479,77790,2026-05-18,2031-05-17
3549,1779,Classic,146191,44264,2025-11-21,2030-11-20
3550,1779,Classic,74258,55257,2023-11-19,2028-11-17
3551,1779,Classic,146874,84081,2025-10-23,2030-10-22
3552,1780,Classic,72312,42344,2025-12-24,2030-12-23
3553,1780,Classic,71842,33829,2025-10-15,2030-10-14
3554,1780,Classic,109666,51489,2026-04-18,2031-04-17
3555,1781,Classic,106088,75611,2024-01-07,2029-01-05
3556,1782,Classic,84581,83128,2026-02-19,2031-02-18
3557,1783,Classic,139024,42982,2023-10-20,2028-10-18
3558,1784,Classic,112105,110066,2025-05-16,2030-05-15
3559,1784,Classic,114003,66641,2025-03-12,2030-03-11
3560,1784,Classic,64337,22261,2026-06-28,2031-06-27
3561,1785,Classic,79922,58400,2026-06-03,2031-06-02
3562,1786,Classic,148958,63899,2024-10-11,2029-10-10
3563,1786,Classic,63106,38893,2023-04-29,2028-04-27
3564,1786,Classic,109325,97109,2025-11-14,2030-11-13
3565,1787,Classic,121527,70188,2019-10-22,2024-10-20
3566,1787,Classic,83231,48843,2022-07-15,2027-07-14
3567,1787,Classic,51777,38642,2024-12-21,2029-12-20
3568,1788,Classic,117873,113446,2026-05-30,2031-05-29
3569,1788,Classic,64779,37123,2026-07-07,2031-07-06
3570,1789,Gold,377542,328387,2025-10-01,2030-09-30
3571,1789,Gold,645698,267965,2025-03-23,2030-03-22
3572,1789,Platinum,561007,184504,2023-02-22,2028-02-21
3573,1790,Gold,194219,112347,2025-12-24,2030-12-23
3574,1791,Classic,150814,94760,2019-09-15,2024-09-13
3575,1791,Classic,171807,166511,2025-02-28,2030-02-27
3576,1791,Gold,238125,117299,2022-12-18,2027-12-17
3577,1792,Classic,93410,53649,2023-04-24,2028-04-22
3578,1792,Classic,86208,46133,2022-02-23,2027-02-22
3579,1793,Classic,125958,105954,2023-05-20,2028-05-18
3580,1794,Gold,260528,110391,2025-10-22,2030-10-21
3581,1794,Gold,219282,214331,2026-07-08,2031-07-07
3582,1794,Gold,175604,67123,2026-03-20,2031-03-19
3583,1795,Classic,139853,61239,2021-01-30,2026-01-29
3584,1796,Platinum,1897200,1176876,2023-02-23,2028-02-22
3585,1796,Platinum,1436790,941509,2024-07-21,2029-07-20
3586,1797,Classic,177260,55221,2025-07-08,2030-07-07
3587,1797,Gold,110735,61705,2022-07-15,2027-07-14
3588,1798,Classic,113944,98194,2026-05-24,2031-05-23
3589,1798,Gold,101334,86803,2024-10-05,2029-10-04
3590,1799,Gold,326163,163759,2022-06-14,2027-06-13
3591,1799,Gold,483615,293596,2024-07-16,2029-07-15
3592,1800,Classic,61272,36119,2026-02-04,2031-02-03
3593,1800,Classic,146082,69609,2024-08-31,2029-08-30
3594,1800,Classic,126706,48590,2026-01-29,2031-01-28
3595,1801,Classic,54212,47273,2024-11-03,2029-11-02
3596,1801,Classic,82601,77976,2025-04-02,2030-04-01
3597,1802,Gold,210772,167856,2025-06-03,2030-06-02
3598,1802,Classic,168487,90132,2023-09-18,2028-09-16
3599,1802,Gold,145430,117541,2023-07-20,2028-07-18
3600,1803,Gold,251563,111952,2026-01-17,2031-01-16
3601,1803,Classic,165541,67447,2025-05-20,2030-05-19
3602,1804,Classic,178921,93652,2025-06-17,2030-06-16
3603,1804,Classic,177944,127656,2026-01-23,2031-01-22
3604,1805,Platinum,586172,271990,2025-12-06,2030-12-05
3605,1805,Platinum,710205,672296,2026-02-23,2031-02-22
3606,1805,Platinum,350353,141440,2024-07-04,2029-07-03
3607,1806,Gold,281962,166707,2022-04-18,2027-04-17
3608,1806,Gold,222782,159683,2023-06-14,2028-06-12
3609,1806,Gold,222303,176923,2022-03-30,2027-03-29
3610,1807,Platinum,314508,240866,2021-09-04,2026-09-03
3611,1807,Gold,702008,431284,2021-09-21,2026-09-20
3612,1808,Classic,130636,78824,2026-03-08,2031-03-07
3613,1809,Platinum,366728,272780,2026-06-10,2031-06-09
3614,1810,Business,912273,685414,2026-07-10,2031-07-09
3615,1810,Platinum,1645030,505993,2026-07-06,2031-07-05
3616,1810,Business,1886342,1531054,2026-06-11,2031-06-10
3617,1811,Gold,328674,169426,2025-04-06,2030-04-05
3618,1812,Classic,187420,81758,2025-12-07,2030-12-06
3619,1812,Gold,248227,200681,2025-03-13,2030-03-12
3620,1812,Gold,115955,50703,2024-12-22,2029-12-21
3621,1813,Gold,667826,307859,2025-06-12,2030-06-11
3622,1813,Gold,594675,566597,2025-01-09,2030-01-08
3623,1813,Platinum,371514,170054,2025-05-27,2030-05-26
3624,1814,Classic,89438,68003,2024-11-11,2029-11-10
3625,1814,Classic,144259,44122,2024-03-14,2029-03-13
3626,1814,Classic,131744,129671,2022-04-21,2027-04-20
3627,1815,Classic,58800,17642,2025-12-22,2030-12-21
3628,1816,Gold,572536,222544,2025-02-12,2030-02-11
3629,1817,Classic,63579,50120,2021-11-04,2026-11-03
3630,1818,Platinum,504846,180631,2024-01-18,2029-01-16
3631,1819,Classic,103026,94309,2024-05-15,2029-05-14
3632,1820,Classic,121659,70611,2024-10-06,2029-10-05
3633,1821,Classic,136266,121771,2022-12-04,2027-12-03
3634,1821,Classic,106669,51168,2026-02-06,2031-02-05
3635,1821,Classic,74223,31551,2024-10-21,2029-10-20
3636,1822,Classic,72383,55236,2025-08-22,2030-08-21
3637,1822,Classic,112411,96698,2025-12-27,2030-12-26
3638,1822,Classic,87938,70128,2026-06-16,2031-06-15
3639,1823,Classic,98147,65512,2023-06-01,2028-05-30
3640,1824,Classic,141442,56500,2024-06-18,2029-06-17
3641,1824,Classic,104643,87075,2022-11-09,2027-11-08
3642,1825,Classic,87148,56099,2026-02-14,2031-02-13
3643,1826,Gold,102888,70549,2024-09-29,2029-09-28
3644,1827,Classic,55587,39923,2026-06-17,2031-06-16
3645,1828,Classic,144773,103507,2024-12-29,2029-12-28
3646,1829,Platinum,1132009,714727,2025-07-09,2030-07-08
3647,1829,Platinum,1531558,1278665,2024-03-08,2029-03-07
3648,1830,Classic,145743,129694,2025-08-25,2030-08-24
3649,1830,Classic,192239,146614,2026-06-04,2031-06-03
3650,1830,Gold,287480,122954,2026-05-16,2031-05-15
3651,1831,Platinum,784167,648314,2026-07-08,2031-07-07
3652,1831,Gold,780331,741342,2025-07-16,2030-07-15
3653,1832,Classic,129408,125194,2026-04-23,2031-04-22
3654,1832,Classic,125502,104100,2026-05-26,2031-05-25
3655,1833,Gold,133927,131635,2024-07-15,2029-07-14
3656,1833,Gold,254364,228542,2026-06-24,2031-06-23
3657,1833,Gold,253221,237833,2025-12-09,2030-12-08
3658,1834,Classic,55888,18700,2026-01-30,2031-01-29
3659,1834,Classic,80369,30436,2026-01-27,2031-01-26
3660,1835,Classic,230923,194164,2024-08-04,2029-08-03
3661,1835,Gold,299205,150456,2024-11-14,2029-11-13
3662,1835,Classic,127638,61097,2024-06-03,2029-06-02
3663,1836,Classic,149066,99776,2024-08-20,2029-08-19
3664,1836,Classic,58116,57535,2021-03-27,2026-03-26
3665,1836,Classic,65004,21953,2024-08-07,2029-08-06
3666,1837,Classic,107872,81424,2025-07-23,2030-07-22
3667,1837,Classic,72815,42891,2025-03-24,2030-03-23
3668,1837,Classic,141583,101392,2024-06-18,2029-06-17
3669,1838,Gold,634178,491078,2021-12-07,2026-12-06
3670,1838,Gold,402612,253163,2026-01-18,2031-01-17
3671,1839,Gold,277956,158382,2026-06-08,2031-06-07
3672,1839,Classic,152741,143097,2022-03-27,2027-03-26
3673,1840,Classic,119275,60986,2026-02-05,2031-02-04
3674,1841,Classic,132459,127379,2021-06-09,2026-06-08
3675,1842,Classic,108713,51036,2024-03-18,2029-03-17
3676,1843,Classic,103480,102685,2026-06-05,2031-06-04
3677,1844,Classic,74288,67005,2026-03-25,2031-03-24
3678,1845,Classic,74921,36073,2025-03-30,2030-03-29
3679,1845,Classic,115647,80845,2024-03-22,2029-03-21
3680,1845,Classic,131065,112548,2024-04-11,2029-04-10
3681,1846,Classic,107524,88291,2020-09-23,2025-09-22
3682,1847,Classic,59288,55085,2025-01-30,2030-01-29
3683,1847,Classic,66671,53899,2023-09-20,2028-09-18
3684,1847,Classic,63226,26695,2023-10-16,2028-10-14
3685,1848,Classic,56747,56443,2025-06-11,2030-06-10
3686,1848,Classic,52954,30567,2026-05-21,2031-05-20
3687,1849,Gold,202347,154526,2025-09-16,2030-09-15
3688,1849,Classic,141382,80171,2026-01-20,2031-01-19
3689,1850,Classic,117863,115475,2026-03-13,2031-03-12
3690,1851,Platinum,509306,477139,2023-05-02,2028-04-30
3691,1851,Gold,586230,541569,2024-04-01,2029-03-31
3692,1851,Gold,605540,428590,2026-04-22,2031-04-21
3693,1852,Platinum,867685,614771,2020-11-28,2025-11-27
3694,1852,Business,1347107,614383,2023-02-11,2028-02-10
3695,1853,Classic,68256,33860,2026-04-16,2031-04-15
3696,1853,Classic,149266,131723,2020-11-14,2025-11-13
3697,1854,Classic,114691,43963,2026-06-07,2031-06-06
3698,1855,Classic,190661,75748,2026-05-07,2031-05-06
3699,1855,Gold,256800,237585,2025-04-04,2030-04-03
3700,1855,Classic,244552,198872,2025-03-16,2030-03-15
3701,1856,Classic,144808,48913,2025-05-30,2030-05-29
3702,1857,Classic,115089,101058,2022-08-26,2027-08-25
3703,1858,Classic,106559,94566,2025-04-09,2030-04-08
3704,1859,Classic,52810,19470,2025-05-11,2030-05-10
3705,1859,Classic,75712,57721,2025-11-10,2030-11-09
3706,1860,Classic,139383,131414,2022-01-11,2027-01-10
3707,1860,Classic,122416,99923,2022-05-20,2027-05-19
3708,1860,Classic,100741,79666,2022-09-20,2027-09-19
3709,1861,Classic,106324,87842,2022-08-20,2027-08-19
3710,1861,Classic,65149,48245,2020-10-04,2025-10-03
3711,1861,Classic,130694,87404,2026-02-16,2031-02-15
3712,1862,Classic,94974,85708,2023-01-29,2028-01-28
3713,1862,Classic,81217,39571,2023-11-06,2028-11-04
3714,1863,Classic,79769,51000,2025-07-21,2030-07-20
3715,1864,Classic,51952,31963,2023-02-04,2028-02-03
3716,1864,Classic,60041,21724,2024-03-24,2029-03-23
3717,1864,Classic,107482,55914,2023-08-18,2028-08-16
3718,1865,Classic,91173,50266,2024-01-31,2029-01-29
3719,1865,Classic,88327,34999,2026-06-16,2031-06-15
3720,1866,Classic,112744,49863,2023-06-11,2028-06-09
3721,1866,Classic,60011,34400,2025-04-09,2030-04-08
3722,1866,Classic,114871,81248,2026-05-05,2031-05-04
3723,1867,Platinum,673887,360877,2024-12-23,2029-12-22
3724,1868,Classic,135674,72710,2026-04-18,2031-04-17
3725,1868,Classic,91793,73266,2026-06-23,2031-06-22
3726,1869,Platinum,913241,637445,2025-11-29,2030-11-28
3727,1869,Business,1819651,1132644,2026-06-22,2031-06-21
3728,1869,Platinum,1226885,511857,2025-08-08,2030-08-07
3729,1870,Platinum,1439503,1209797,2022-11-18,2027-11-17
3730,1870,Platinum,1057421,707705,2022-03-10,2027-03-09
3731,1870,Platinum,875219,509090,2025-12-19,2030-12-18
3732,1871,Gold,270369,200061,2024-09-30,2029-09-29
3733,1871,Classic,105580,97066,2025-05-17,2030-05-16
3734,1871,Classic,170857,87690,2022-06-29,2027-06-28
3735,1872,Classic,89375,81021,2026-01-27,2031-01-26
3736,1872,Classic,57827,35638,2024-04-17,2029-04-16
3737,1872,Classic,114927,36948,2026-06-13,2031-06-12
3738,1873,Gold,216397,76562,2025-09-15,2030-09-14
3739,1873,Classic,153930,95898,2025-08-22,2030-08-21
3740,1874,Classic,119794,42787,2026-03-31,2031-03-30
3741,1875,Platinum,316413,236886,2025-12-13,2030-12-12
3742,1875,Platinum,791375,264666,2025-11-25,2030-11-24
3743,1875,Platinum,783759,510412,2025-11-05,2030-11-04
3744,1876,Gold,697018,223441,2025-03-31,2030-03-30
3745,1876,Platinum,680521,638916,2021-03-05,2026-03-04
3746,1876,Platinum,753898,674486,2025-06-25,2030-06-24
3747,1877,Classic,64314,55554,2023-01-10,2028-01-09
3748,1877,Classic,144541,132224,2025-01-09,2030-01-08
3749,1877,Classic,120092,96779,2020-03-23,2025-03-22
3750,1878,Gold,142611,92759,2025-08-14,2030-08-13
3751,1878,Gold,295463,151087,2021-01-24,2026-01-23
3752,1879,Classic,86791,78438,2026-05-13,2031-05-12
3753,1880,Classic,61211,34742,2021-07-22,2026-07-21
3754,1880,Classic,94241,79993,2024-05-12,2029-05-11
3755,1880,Classic,130681,75153,2023-02-03,2028-02-02
3756,1881,Classic,136406,73756,2025-05-01,2030-04-30
3757,1881,Classic,66293,39999,2025-06-22,2030-06-21
3758,1882,Classic,84670,80948,2026-01-31,2031-01-30
3759,1882,Classic,108170,93101,2026-02-04,2031-02-03
3760,1882,Classic,107659,33459,2026-06-01,2031-05-31
3761,1883,Classic,194037,184094,2026-02-10,2031-02-09
3762,1883,Classic,207114,77491,2026-03-21,2031-03-20
3763,1884,Classic,86234,84658,2026-04-15,2031-04-14
3764,1884,Classic,58394,46382,2025-11-02,2030-11-01
3765,1884,Classic,83817,75344,2023-03-08,2028-03-06
3766,1885,Classic,114871,51136,2023-07-02,2028-06-30
3767,1885,Classic,132619,62656,2025-05-31,2030-05-30
3768,1886,Classic,80496,31648,2026-05-13,2031-05-12
3769,1887,Classic,74150,67100,2026-02-14,2031-02-13
3770,1887,Classic,126007,79395,2021-08-12,2026-08-11
3771,1887,Classic,122536,66638,2024-09-17,2029-09-16
3772,1888,Classic,83743,26178,2024-12-17,2029-12-16
3773,1889,Classic,120836,42113,2025-07-22,2030-07-21
3774,1889,Classic,95839,43059,2025-11-20,2030-11-19
3775,1889,Classic,116445,93104,2025-04-03,2030-04-02
3776,1890,Classic,81061,37690,2021-07-26,2026-07-25
3777,1891,Classic,139262,96299,2026-06-16,2031-06-15
3778,1891,Classic,134133,96137,2026-07-07,2031-07-06
3779,1892,Classic,53236,37370,2024-11-13,2029-11-12
3780,1892,Classic,93907,81667,2022-11-04,2027-11-03
3781,1893,Platinum,546774,318205,2026-04-22,2031-04-21
3782,1893,Gold,384050,308311,2023-12-19,2028-12-17
3783,1893,Gold,452501,214426,2024-04-09,2029-04-08
3784,1894,Gold,355696,266363,2026-04-26,2031-04-25
3785,1894,Gold,723642,381249,2026-06-07,2031-06-06
3786,1894,Platinum,792799,463145,2026-05-17,2031-05-16
3787,1895,Classic,136122,136028,2024-10-17,2029-10-16
3788,1895,Classic,99950,40266,2025-04-28,2030-04-27
3789,1896,Classic,248216,206452,2023-12-26,2028-12-24
3790,1897,Business,1930296,833351,2023-06-10,2028-06-08
3791,1897,Platinum,1790546,1637010,2021-03-30,2026-03-29
3792,1897,Business,1464670,721659,2021-08-26,2026-08-25
3793,1898,Classic,81985,46135,2025-12-21,2030-12-20
3794,1899,Classic,80263,53950,2023-06-06,2028-06-04
3795,1900,Classic,140842,73846,2021-05-26,2026-05-25
3796,1900,Classic,146049,97543,2022-09-20,2027-09-19
3797,1901,Classic,96135,95115,2026-05-28,2031-05-27
3798,1901,Classic,97486,92704,2026-05-04,2031-05-03
3799,1902,Classic,217694,175107,2023-04-20,2028-04-18
3800,1902,Classic,249249,107615,2025-12-29,2030-12-28
3801,1902,Classic,206854,98268,2025-01-08,2030-01-07
3802,1903,Classic,87602,48665,2023-04-16,2028-04-14
3803,1903,Classic,65461,24979,2022-05-13,2027-05-12
3804,1903,Classic,105184,97749,2022-12-30,2027-12-29
3805,1904,Gold,265840,131683,2026-05-21,2031-05-20
3806,1905,Classic,52033,26538,2021-01-08,2026-01-07
3807,1906,Business,1352339,1208395,2025-01-20,2030-01-19
3808,1907,Classic,147367,57447,2024-07-19,2029-07-18
3809,1907,Classic,54466,44612,2022-12-18,2027-12-17
3810,1907,Classic,140445,64013,2023-01-10,2028-01-09
3811,1908,Classic,117488,104623,2026-01-26,2031-01-25
3812,1909,Classic,96447,45639,2025-03-18,2030-03-17
3813,1909,Classic,141347,115403,2025-09-18,2030-09-17
3814,1910,Classic,65601,41753,2024-12-28,2029-12-27
3815,1911,Classic,144657,49326,2024-04-12,2029-04-11
3816,1911,Classic,146829,90573,2022-10-16,2027-10-15
3817,1912,Classic,132684,98755,2024-08-27,2029-08-26
3818,1912,Classic,87917,76029,2025-04-17,2030-04-16
3819,1913,Classic,146133,67884,2023-06-01,2028-05-30
3820,1913,Classic,69956,21496,2024-05-06,2029-05-05
3821,1914,Platinum,653321,536471,2025-06-15,2030-06-14
3822,1914,Platinum,498901,317671,2025-09-09,2030-09-08
3823,1914,Platinum,392653,384483,2025-06-15,2030-06-14
3824,1915,Classic,62700,34031,2026-06-28,2031-06-27
3825,1915,Classic,114656,79106,2021-05-05,2026-05-04
3826,1915,Classic,123941,105035,2019-11-09,2024-11-07
3827,1916,Platinum,449556,304106,2025-10-29,2030-10-28
3828,1916,Platinum,467026,233648,2025-08-23,2030-08-22
3829,1916,Gold,321985,309976,2026-03-25,2031-03-24
3830,1917,Classic,106431,99973,2022-05-13,2027-05-12
3831,1917,Classic,125384,118286,2024-12-08,2029-12-07
3832,1917,Classic,63037,41674,2023-07-22,2028-07-20
3833,1918,Classic,65538,38525,2020-07-30,2025-07-29
3834,1918,Classic,113784,91664,2023-09-04,2028-09-02
3835,1919,Classic,175622,172969,2023-11-03,2028-11-01
3836,1920,Classic,160732,135569,2024-10-14,2029-10-13
3837,1920,Gold,136963,53667,2022-09-18,2027-09-17
3838,1921,Classic,107169,37359,2025-02-03,2030-02-02
3839,1922,Classic,50873,47266,2026-06-09,2031-06-08
3840,1922,Classic,98436,56156,2025-05-06,2030-05-05
3841,1922,Classic,124863,93360,2023-09-08,2028-09-06
3842,1923,Classic,118274,52020,2025-11-21,2030-11-20
3843,1923,Classic,88658,86758,2026-06-17,2031-06-16
3844,1923,Classic,143880,135743,2026-01-05,2031-01-04
3845,1924,Platinum,766028,683071,2023-09-02,2028-08-31
3846,1925,Classic,61385,27381,2024-02-13,2029-02-11
3847,1925,Classic,145896,131417,2026-03-01,2031-02-28
3848,1926,Business,965815,522991,2022-01-07,2027-01-06
3849,1927,Gold,471502,223620,2026-01-30,2031-01-29
3850,1927,Platinum,444760,371173,2026-07-03,2031-07-02
3851,1927,Gold,670571,561848,2025-10-17,2030-10-16
3852,1928,Classic,106803,45204,2021-06-10,2026-06-09
3853,1928,Classic,74955,59066,2022-07-02,2027-07-01
3854,1929,Classic,266329,244337,2021-04-27,2026-04-26
3855,1929,Classic,164464,67279,2021-09-28,2026-09-27
3856,1929,Gold,157726,135574,2022-08-06,2027-08-05
3857,1930,Platinum,546475,243336,2022-07-14,2027-07-13
3858,1931,Classic,146149,108950,2025-08-28,2030-08-27
3859,1931,Classic,67274,33195,2025-10-29,2030-10-28
3860,1932,Classic,117673,63375,2021-06-10,2026-06-09
3861,1932,Classic,106927,40894,2020-11-15,2025-11-14
3862,1932,Classic,123103,117043,2024-09-13,2029-09-12
3863,1933,Classic,110174,87860,2026-01-05,2031-01-04
3864,1934,Classic,130396,88963,2020-08-31,2025-08-30
3865,1934,Classic,133586,85780,2024-06-07,2029-06-06
3866,1934,Classic,119528,59459,2020-01-22,2025-01-20
3867,1935,Classic,88288,70262,2026-02-23,2031-02-22
3868,1935,Classic,114254,85683,2026-06-04,2031-06-03
3869,1936,Classic,121226,99407,2025-06-03,2030-06-02
3870,1936,Classic,62652,33142,2025-05-11,2030-05-10
3871,1936,Classic,148954,144816,2023-06-03,2028-06-01
3872,1937,Platinum,534447,330935,2024-10-19,2029-10-18
3873,1937,Gold,647297,416940,2026-06-19,2031-06-18
3874,1938,Classic,221827,150147,2025-05-26,2030-05-25
3875,1939,Classic,95557,80845,2025-11-04,2030-11-03
3876,1939,Classic,113404,98138,2022-06-28,2027-06-27
3877,1939,Classic,140075,72805,2025-03-12,2030-03-11
3878,1940,Classic,85117,58793,2025-07-10,2030-07-09
3879,1941,Classic,57969,54238,2023-04-25,2028-04-23
3880,1942,Platinum,653888,362689,2020-01-15,2025-01-13
3881,1942,Platinum,505194,383267,2023-09-03,2028-09-01
3882,1943,Classic,84170,28831,2023-10-12,2028-10-10
3883,1943,Classic,113636,62787,2023-04-19,2028-04-17
